order_id,supplier_id,supplier_rating,distance_km,shipment_mode,weather_score,demand_volatility,inventory_level,order_quantity,risk_score,is_delayed
O350,S11,1,1153,Air,0.1852233308309379,0.204446367065663,736,208,40,0
O351,S47,3,789,Air,0.15034587473176653,0.4235240923010226,238,366,35,0
O352,S4,4,1287,Road,0.8088230999827948,0.57076228475148,763,248,46,1
O353,S37,3,1416,Road,0.7069110150989903,0.040139388165410184,523,265,39,1
O354,S28,3,283,Sea,0.5150603457578695,0.6915342250769767,300,355,52,1
O355,S29,4,755,Road,0.22082491587781605,0.15395732575184218,935,310,12,0
O356,S19,3,93,Sea,0.5333268427529364,0.6594901710876518,632,201,37,1
O357,S49,3,1593,Air,0.11675296715800854,0.41539342996879836,407,207,34,0
O358,S18,3,294,Road,0.757937739606166,0.6178591540622559,649,423,36,0
O359,S29,4,1253,Sea,0.8725205168461819,0.5247075411822658,761,411,51,1
O360,S32,3,1832,Sea,0.9823950536227688,0.34553575034862616,225,321,70,1
O361,S31,4,375,Air,0.8269946099050004,0.7614856863300977,868,456,47,1
O362,S24,3,1352,Air,0.5408595788250777,0.225336911454328,200,184,39,0
O363,S27,3,403,Sea,0.8104019408589833,0.42770117081923853,972,453,38,0
O364,S6,3,1490,Air,0.8223910929462823,0.4132226774917712,841,445,60,1
O365,S42,3,376,Road,0.3258354395041454,0.7818401911729878,608,358,30,0
O366,S48,3,1141,Road,0.3324477182476383,0.5913425897986417,535,160,35,1
O367,S27,3,1119,Sea,0.9971731279111168,0.5660475729241843,457,253,53,1
O368,S39,4,1910,Road,0.947522980551238,0.04126974737462186,195,123,39,1
O369,S16,3,1677,Air,0.6919100266195619,0.02903990220921937,457,122,51,1
O370,S1,3,1186,Air,0.7654322167447717,0.7442352584372388,834,413,58,1
O371,S6,3,1655,Sea,0.6472545113740756,0.37346857198304895,498,346,49,1
O372,S10,4,1184,Air,0.3787063575653773,0.8181097847441675,895,350,35,0
O373,S2,5,1861,Sea,0.10354357195278396,0.45781365008462493,41,382,47,0
O374,S19,3,713,Sea,0.4070849728153849,0.6505747911093461,950,59,34,1
O375,S27,3,1947,Air,0.8381759206857385,0.02163932494516374,672,383,54,1
O376,S11,1,1691,Road,0.38133581712228426,0.7651902029810298,96,157,76,1
O377,S2,5,1881,Road,0.9202711976015386,0.4274938719943202,445,123,43,1
O378,S12,5,1032,Air,0.8675132427015871,0.39181937322293103,783,193,46,1
O379,S35,5,1623,Road,0.5265555568678522,0.1841804614846264,818,357,31,0
O380,S20,3,749,Road,0.061347557962646015,0.9043103719872735,144,277,42,0
O381,S17,3,1336,Air,0.2672072767565691,0.23325432182254846,771,244,34,0
O382,S31,4,1057,Road,0.4623358796634468,0.8039591160909458,274,190,36,0
O383,S1,3,1581,Sea,0.09607597563835613,0.8344499573477631,22,497,61,1
O384,S21,4,1977,Sea,0.9148151491912277,0.3206647262228499,975,132,49,1
O385,S36,4,83,Air,0.9311966802046954,0.685726951075682,93,463,62,1
O386,S30,1,687,Air,0.10701067260442088,0.29259644362394277,279,450,47,1
O387,S41,2,1169,Air,0.6146423545927806,0.8703588312890246,957,420,65,1
O388,S36,4,882,Air,0.6887303576063237,0.891875166934221,414,268,54,1
O389,S15,3,395,Sea,0.41905839866309536,0.682476379049318,135,350,50,1
O390,S42,3,584,Sea,0.8221829058167339,0.7786521510749094,23,342,60,1
O391,S11,1,1469,Sea,0.31954906287840656,0.15118291933725425,721,459,54,1
O392,S36,4,1571,Road,0.946799277795759,0.10668239748173514,790,52,40,1
O393,S43,1,1127,Road,0.06752818722587728,0.42876150770350396,739,353,42,0
O394,S42,3,1789,Air,0.26775166553954166,0.57189896766037,497,97,40,1
O395,S27,3,484,Sea,0.22992516354556058,0.3379014257750631,311,85,25,0
O396,S44,5,53,Air,0.39349267111860975,0.05626994421471054,972,136,11,0
O397,S24,3,1343,Road,0.62793749329946,0.9940619833831104,114,50,55,1
O398,S27,3,971,Road,0.8789489025953954,0.9619247578160507,273,320,67,1
O399,S34,5,1340,Air,0.6349950702209236,0.291653185394699,427,118,47,1
O400,S44,5,1452,Road,0.7732611520799886,0.905987906258915,790,375,49,1
O401,S40,3,738,Sea,0.01683331986056147,0.39028910083933377,352,252,22,0
O402,S34,5,1905,Sea,0.7957277149698383,0.4303926180160754,59,153,61,1
O403,S23,3,542,Road,0.6955851743035442,0.7040996843974501,85,304,51,1
O404,S44,5,482,Sea,0.42437676701387816,0.5426592821365677,217,157,25,0
O405,S5,3,1457,Road,0.5469348524482108,0.48078141794911333,647,153,44,1
O406,S8,5,1839,Sea,0.19320448488185138,0.8681466487286567,955,145,41,1
O407,S19,3,1242,Sea,0.6079200584648798,0.38244370505416037,236,452,64,1
O408,S5,3,1615,Sea,0.09597569669611294,0.3956174657932684,803,103,39,1
O409,S49,3,1789,Sea,0.3107616953724214,0.9991495667786588,206,253,69,1
O410,S43,1,64,Sea,0.49326443410510645,0.9161510268144013,354,259,56,1
O411,S8,5,1086,Road,0.18297338341486946,0.8081187549853212,242,92,28,0
O412,S48,3,1509,Air,0.449005579247043,0.09489316743585197,541,206,35,0
O413,S31,4,907,Sea,0.02898693009375808,0.5733767880015584,510,181,28,0
O414,S12,5,1926,Road,0.6703200658307816,0.9011312392861718,46,256,62,1
O415,S9,4,1422,Road,0.037949730239870805,0.952765897153333,151,209,52,1
O416,S13,4,1312,Road,0.8775817725333673,0.7145834712104601,907,320,50,1
O417,S8,5,606,Air,0.4712948285333167,0.5483319985297957,788,290,21,0
O418,S9,4,1760,Air,0.23945481408550195,0.5429424057977258,389,270,34,0
O419,S6,3,79,Road,0.10303713097510048,0.9044637585523287,957,389,28,0
O420,S1,3,1328,Air,0.12001295552578073,0.7508303636863344,668,183,40,1
O421,S12,5,719,Road,0.1526968104465608,0.17245408644846083,869,401,8,0
O422,S29,4,286,Sea,0.0982088890488636,0.5238556070428226,509,214,21,0
O423,S20,3,1103,Sea,0.22539389431682977,0.505810683519715,961,143,36,0
O424,S13,4,175,Sea,0.46097978669335715,0.4334082173718403,262,473,42,0
O425,S49,3,1723,Air,0.6247801006840635,0.1169135721755914,609,57,51,1
O426,S17,3,1154,Road,0.9666726667052931,0.7270927292242361,560,277,50,1
O427,S27,3,137,Air,0.5950789355038547,0.9766606372101422,497,403,39,1
O428,S29,4,169,Road,0.14687187583320738,0.22973465411852856,81,497,27,0
O429,S12,5,1888,Road,0.8738237373533401,0.5009618263593643,561,338,43,1
O430,S35,5,1468,Road,0.8839183964342784,0.5087402894301419,643,218,44,1
O431,S24,3,485,Road,0.661476768856287,0.8988110930274216,886,186,39,0
O432,S34,5,1145,Air,0.5070476590476781,0.018730292060419873,331,426,35,0
O433,S38,2,1548,Air,0.26252757090929135,0.36133941976948436,641,93,44,1
O434,S40,3,1952,Sea,0.9691165309407386,0.15676943733500226,614,290,52,1
O435,S33,2,699,Sea,0.13191465841072292,0.34028820641962454,980,141,31,0
O436,S40,3,388,Sea,0.5953107518434502,0.17064358875210528,18,409,44,1
O437,S2,5,300,Sea,0.7724077221232417,0.9714770702702739,169,51,40,0
O438,S20,3,1539,Sea,0.5729932782532223,0.9968254368112404,258,233,59,1
O439,S43,1,1274,Air,0.1559366391542325,0.7814446038844386,237,169,57,1
O440,S41,2,1428,Sea,0.7819942855110603,0.16656625008440606,86,240,71,1
O441,S9,4,1524,Road,0.24570509248467565,0.009094180302419264,811,466,25,0
O442,S14,3,1425,Road,0.6456906684495384,0.40241849425698206,284,484,60,1
O443,S1,3,1138,Road,0.35887828803752886,0.9565875534795444,996,239,42,1
O444,S6,3,537,Sea,0.23977973884404746,0.37242675117596824,319,214,26,0
O445,S49,3,771,Road,0.8106198662793589,0.5858923457197281,544,128,36,0
O446,S39,4,1310,Air,0.2928128551047844,0.69356245597047,880,416,38,1
O447,S40,3,1026,Road,0.2826556527573446,0.18391205123282506,969,259,26,0
O448,S10,4,1776,Air,0.14473293333807224,0.3064577313504506,776,284,28,0
O449,S35,5,606,Road,0.13159407705151016,0.9217977565035089,724,362,21,0
O450,S16,3,1702,Sea,0.5491765392112188,0.7443049656751953,144,76,54,1
O451,S38,2,987,Air,0.4736193210408153,0.30583152911841294,857,160,40,1
O452,S39,4,1191,Air,0.21091655614067983,0.7639555303101377,185,414,45,1
O453,S45,3,249,Road,0.46875106043441406,0.4993955991710657,987,69,28,0
O454,S22,2,985,Air,0.129954904076921,0.13032411356012108,862,120,30,0
O455,S26,4,1321,Road,0.7799157791054099,0.9631577002561021,865,233,52,1
O456,S41,2,1766,Sea,0.5873171721347009,0.6304345290007342,268,410,75,1
O457,S42,3,1942,Sea,0.7742221911560132,0.6059089432132964,175,277,71,1
O458,S21,4,1876,Road,0.6237219692791834,0.8391728105102971,236,190,47,1
O459,S43,1,1095,Sea,0.3978155951222587,0.8619099483043794,43,56,76,1
O460,S16,3,1634,Sea,0.8890360441332016,0.4540652563320121,975,103,55,1
O461,S27,3,364,Sea,0.7945058478747417,0.7899765800618004,815,117,45,1
O462,S45,3,957,Road,0.25223921907695224,0.07102765800128108,554,231,24,0
O463,S24,3,1669,Road,0.9754819924477611,0.057388474607090734,32,347,60,1
O464,S43,1,391,Air,0.3061039601576169,0.4633259391166933,233,424,54,1
O465,S33,2,739,Air,0.6168498512759222,0.41143623742666235,183,257,64,1
O466,S12,5,416,Road,0.2708391648379551,0.24371864558138012,853,185,12,0
O467,S9,4,1973,Air,0.0120980216984522,0.28815694946174486,17,76,40,0
O468,S15,3,803,Air,0.5669878324393505,0.7349531581167693,770,475,42,0
O469,S32,3,412,Road,0.137951010468357,0.22238617619688839,980,190,16,0
O470,S37,3,1849,Sea,0.6263655419762578,0.3049955183026858,18,445,63,1
O471,S10,4,127,Sea,0.7291667028105845,0.7165485499146202,420,469,52,1
O472,S1,3,1047,Road,0.6427460346336129,0.2495218575861523,26,276,50,1
O473,S9,4,870,Road,0.6126612471519991,0.8008867704791794,614,143,39,0
O474,S46,4,1317,Road,0.9036310603771054,0.7905536795565471,558,398,52,1
O475,S46,4,1801,Sea,0.12855159786044934,0.38654266317408115,796,339,34,0
O476,S18,3,1907,Sea,0.27174978672052563,0.014928967236017665,299,158,35,1
O477,S23,3,1657,Sea,0.5075383250920755,0.3421413172970391,223,430,61,1
O478,S39,4,1189,Sea,0.19209764520135264,0.2660877358689496,776,183,26,0
O479,S20,3,1933,Sea,0.2396521330160949,0.9323518979012438,536,235,51,1
O480,S50,3,1376,Road,0.7726313885441417,0.9599352537877288,939,81,57,1
O481,S48,3,1448,Air,0.5910987992719926,0.48189123127043954,956,309,45,1
O482,S4,4,341,Air,0.10334058145417857,0.26925618259898143,980,435,11,0
O483,S4,4,1092,Sea,0.9003777288809311,0.4081006484742057,883,275,43,1
O484,S42,3,216,Road,0.4841175310016498,0.9088747762369326,405,148,36,0
O485,S3,4,1911,Sea,0.8640531247038472,0.32890565470154265,873,90,48,1
O486,S6,3,1788,Sea,0.4354598847891481,0.003961834270900244,950,75,38,0
O487,S46,4,842,Road,0.506992970385584,0.23818570559956198,116,53,27,0
O488,S15,3,534,Road,0.7009820060218269,0.04415604911173121,913,482,24,0
O489,S33,2,1050,Air,0.1615414599392695,0.501724646783326,437,292,37,0
O490,S6,3,1028,Sea,0.5910475548566881,0.8854119499183736,79,160,65,1
O491,S42,3,1611,Air,0.04284102397394718,0.2808189702310101,777,132,30,0
O492,S18,3,906,Road,0.9612079012228597,0.1165466877151975,719,185,39,1
O493,S44,5,1351,Sea,0.8907930516903237,0.30482994698157306,6,134,60,1
O494,S49,3,1669,Sea,0.6316897872265625,0.5769452426439603,174,491,68,1
O495,S40,3,580,Air,0.8318704093509638,0.31033000713456305,480,362,44,1
O496,S4,4,1358,Air,0.14958970291336182,0.3843696757343462,870,96,29,0
O497,S45,3,1596,Air,0.04734840474656932,0.24071242978226637,518,411,30,0
O498,S29,4,589,Sea,0.8241494051998913,0.33331781516524195,371,425,47,1
O499,S47,3,956,Sea,0.9115490483051731,0.32595154395443526,548,391,47,1
O500,S14,3,1262,Road,0.3881709095177397,0.5638191250676405,29,195,57,1
O501,S12,5,1168,Sea,0.9479695655444975,0.35989850979392257,239,101,40,1
O502,S37,3,643,Sea,0.5479144436766492,0.9266419675334452,645,393,42,0
O503,S25,3,627,Sea,0.8815002222616192,0.9034554360782215,447,121,48,1
O504,S3,4,1491,Sea,0.42631966680431477,0.7125442652865932,113,456,61,1
O505,S49,3,1227,Road,0.03643948610339409,0.0034917586029702408,654,57,25,0
O506,S11,1,586,Sea,0.8603672346719318,0.5153743307446752,902,376,56,1
O507,S10,4,405,Road,0.9333720730922194,0.07994271018335897,323,72,25,0
O508,S18,3,345,Air,0.5284683395078745,0.9752114629741515,856,114,38,1
O509,S37,3,303,Road,0.6267150801038488,0.8816149409898382,832,380,38,1
O510,S36,4,214,Sea,0.7636831004497274,0.9568260377492805,488,247,42,1
O511,S17,3,1145,Road,0.40616976595723475,0.20803359713105252,740,154,29,0
O512,S7,2,1569,Sea,0.015460774704610047,0.11516240138871248,917,268,39,1
O513,S36,4,1699,Sea,0.7605429846558067,0.9510020124090163,351,378,72,1
O514,S3,4,847,Sea,0.6658456035860639,0.18089937202436612,978,92,34,0
O515,S43,1,1928,Sea,0.5928632094935181,0.5158021016654792,951,54,66,1
O516,S17,3,858,Road,0.9130330980537907,0.07851121821074392,565,229,37,0
O517,S35,5,409,Road,0.7165724586028168,0.9729547330228147,101,98,34,0
O518,S29,4,1925,Air,0.7043140275790375,0.4041361111136923,559,366,53,1
O519,S23,3,588,Road,0.20932828991280572,0.7389670657953086,913,197,27,0
O520,S23,3,704,Road,0.615265367970973,0.16434060122826777,645,427,25,0
O521,S13,4,563,Road,0.41217304680961164,0.3072083868231905,808,229,18,0
O522,S33,2,1071,Sea,0.20939582574499127,0.9600184180258555,739,456,51,1
O523,S15,3,1926,Sea,0.5149878803458964,0.1565257094230983,968,340,43,1
O524,S29,4,1709,Sea,0.5202793126973825,0.31942735858453986,402,490,56,1
O525,S12,5,1166,Sea,0.6589508470054467,0.6860759642621699,936,67,41,1
O526,S25,3,1206,Sea,0.6470700185389826,0.26440771405595076,381,405,62,1
O527,S16,3,1070,Air,0.9970920176102486,0.122196761829238,949,414,52,1
O528,S35,5,1155,Road,0.29446752115726427,0.8864643481838621,861,322,32,0
O529,S35,5,1103,Air,0.4143186502523467,0.26682176673905955,247,233,23,0
O530,S13,4,1357,Air,0.5879898582402607,0.8194995829490181,702,437,46,1
O531,S49,3,1380,Road,0.6484833418701278,0.5836965828034155,331,164,48,1
O532,S20,3,202,Road,0.8679797724397476,0.5233275937130434,729,433,36,0
O533,S28,3,775,Sea,0.9864565718204278,0.9058402921423042,875,365,51,1
O534,S29,4,1456,Air,0.6011279922962408,0.05083209853412329,355,469,59,1
O535,S30,1,895,Sea,0.39577083216703823,0.5520766962812478,773,50,55,1
O536,S33,2,1058,Road,0.5581427284406553,0.590686146382252,323,328,62,1
O537,S8,5,815,Road,0.35360527623648597,0.06365137033462742,598,145,18,0
O538,S14,3,986,Road,0.5210796961040165,0.9905151154502125,461,150,46,0
O539,S32,3,910,Sea,0.21544398711178914,0.8602056372067265,230,252,57,1
O540,S33,2,78,Road,0.3914989986135561,0.34603050959453174,945,421,31,0
O541,S15,3,1867,Air,0.18750014634698497,0.09774648313960244,381,191,30,0
O542,S48,3,966,Sea,0.7972065717060325,0.43810478964757626,278,412,61,1
O543,S37,3,206,Sea,0.9204466238957857,0.42714392510997834,556,429,41,0
O544,S33,2,1665,Road,0.7188397482056668,0.31306798931256685,595,135,52,1
O545,S20,3,1963,Air,0.4169420162710593,0.3757007744220836,66,99,55,1
O546,S8,5,494,Air,0.5357966461869441,0.30763760810008967,732,194,18,0
O547,S20,3,1643,Air,0.4226078792741066,0.45121014325756703,812,177,41,0
O548,S24,3,1826,Sea,0.33576889921179076,0.9107141426580582,460,101,53,1
O549,S44,5,634,Sea,0.8883051522966474,0.4824993748657461,383,422,48,1
O550,S46,4,1991,Road,0.20488722869177545,0.4704649826176024,830,274,32,0
O551,S4,4,447,Sea,0.4614929614915926,0.9596402117655879,784,431,36,0
O552,S4,4,1143,Air,0.2862003970649839,0.8149833644785408,58,308,48,1
O553,S50,3,82,Sea,0.2225731112886351,0.7383921652861428,179,404,47,1
O554,S49,3,294,Road,0.0368358171033033,0.6679826378293945,440,493,37,0
O555,S6,3,324,Air,0.15446036055346568,0.19056124028573662,352,54,16,0
O556,S37,3,1561,Road,0.6948257054559152,0.3749098380089979,868,470,45,1
O557,S31,4,923,Road,0.5670249127226106,0.3972328397276593,432,267,31,0
O558,S15,3,367,Road,0.8813239598032879,0.2551553387543798,883,180,32,0
O559,S15,3,1790,Sea,0.9543858319312717,0.7741436197415636,393,307,63,1
O560,S34,5,1951,Sea,0.15593515131607827,0.4628447576579773,342,245,33,1
O561,S4,4,997,Road,0.10876823155377657,0.023187401586550083,575,119,15,0
O562,S2,5,1308,Sea,0.46495502361773045,0.653458278205396,212,462,58,1
O563,S19,3,865,Sea,0.8064074542922428,0.17375569622982334,73,326,57,1
O564,S19,3,1854,Road,0.24037395403146622,0.6839786768204107,119,359,57,1
O565,S44,5,1049,Road,0.9390691921010684,0.6179074241186486,827,404,40,1
O566,S29,4,1453,Road,0.9778918579104594,0.8071600782921844,324,379,69,1
O567,S46,4,1740,Road,0.8547201364105933,0.2058392869952762,56,449,55,1
O568,S33,2,414,Air,0.5462738210112592,0.061815693844453956,167,140,29,0
O569,S41,2,1634,Road,0.15311353090573343,0.3957506052859877,430,329,42,1
O570,S10,4,803,Sea,0.39322175880423615,0.5049477627900846,83,261,49,1
O571,S37,3,682,Sea,0.34189011706203765,0.10698180763205611,874,249,23,0
O572,S22,2,916,Sea,0.42028827066135055,0.05799241856995485,361,458,54,1
O573,S17,3,1013,Air,0.7460863228216275,0.5916804195320016,326,402,70,1
O574,S9,4,306,Road,0.5554934964649921,0.2928059986951028,163,162,21,0
O575,S26,4,338,Road,0.7271028277136562,0.015273838062884737,736,356,19,0
O576,S32,3,1875,Sea,0.5107829905154797,0.5317089965810524,668,498,49,1
O577,S12,5,1433,Sea,0.06454780502388324,0.6513399408695104,72,421,50,1
O578,S47,3,228,Road,0.2864648171450218,0.2788366132106962,322,310,20,0
O579,S7,2,1667,Road,0.9272714445333184,0.0923940289370857,900,277,52,1
O580,S36,4,1056,Road,0.39027886398855227,0.6798849651049338,443,86,33,0
O581,S28,3,1388,Road,0.6250132491160458,0.7172054798944385,62,81,65,1
O582,S44,5,899,Road,0.32078579734338464,0.81710392371783,634,57,31,0
O583,S35,5,1347,Road,0.49789670258287133,0.3384337242309269,999,86,33,1
O584,S18,3,494,Road,0.9279115900964156,0.9500676231198647,965,97,45,1
O585,S3,4,556,Road,0.06185818172511737,0.05093357985573377,292,222,7,0
O586,S1,3,1776,Sea,0.7341473396604719,0.762035148910024,630,418,58,1
O587,S23,3,280,Sea,0.06872627987662872,0.3992005174516047,863,411,23,0
O588,S39,4,908,Air,0.3880490309488238,0.6068078346024335,345,401,46,0
O589,S4,4,243,Air,0.09976803385080635,0.8172264190930921,537,152,21,0
O590,S24,3,1899,Sea,0.29155229191962406,0.8389148338852985,89,153,65,1
O591,S40,3,827,Air,0.9739043855556111,0.5703548191512311,953,168,59,1
O592,S14,3,843,Sea,0.3564811586605511,0.9979567155022859,546,163,48,1
O593,S9,4,1305,Road,0.16396211881807476,0.8466320532930678,202,485,53,1
O594,S47,3,170,Sea,0.6385697780674541,0.6248422975977874,503,246,39,1
O595,S40,3,1168,Road,0.9785877558497821,0.7788234493358115,500,94,51,1
O596,S13,4,1660,Road,0.7369013721717079,0.47232165042830887,873,193,43,1
O597,S1,3,1369,Air,0.9280539198077606,0.17487518460933416,451,155,58,1
O598,S6,3,899,Road,0.5055944016908456,0.30507163747934907,527,103,33,0
O599,S8,5,907,Sea,0.5881799399545282,0.9484606443029328,259,404,59,1
O600,S40,3,1274,Road,0.4021183380273833,0.8286579592410269,720,382,47,1
O601,S4,4,1575,Road,0.1952088664021695,0.7688619553590362,463,124,37,0
O602,S9,4,939,Sea,0.8292530951236177,0.7376844373337728,232,164,47,1
O603,S28,3,509,Road,0.9510373920730237,0.5603336247364424,455,273,39,1
O604,S37,3,607,Road,0.6744300352345465,0.2575140018006037,367,384,43,0
O605,S1,3,1153,Air,0.2709216113100529,0.39773195730368727,563,423,30,0
O606,S4,4,995,Air,0.2459291043860593,0.8331441773865687,977,158,32,0
O607,S12,5,1610,Sea,0.6249700383573437,0.8849177626043925,417,139,50,1
O608,S45,3,366,Air,0.6841977434746807,0.14299755119543878,391,492,53,1
O609,S14,3,1457,Road,0.9768164091845601,0.03704615319735072,155,384,60,1
O610,S48,3,371,Sea,0.15073108427593773,0.0444944268183991,439,421,18,0
O611,S22,2,513,Sea,0.8845712064137673,0.8538223745462266,114,158,70,1
O612,S33,2,528,Road,0.5187619458015079,0.5532368711396226,537,457,37,1
O613,S28,3,536,Air,0.008464421617309537,0.968414862695618,675,317,27,0
O614,S29,4,842,Sea,0.7560611120055375,0.26650983724399835,789,328,37,1
O615,S28,3,1501,Air,0.259372533524196,0.3761224309222736,937,154,36,0
O616,S48,3,1295,Sea,0.45768422542377685,0.9371949271186536,551,379,56,1
O617,S34,5,352,Air,0.7878827550354454,0.5173422136356044,639,360,39,1
O618,S17,3,1567,Road,0.4968426413714917,0.7665891118609018,54,442,63,1
O619,S21,4,1116,Road,0.24449671405906415,0.93697608971048,187,384,49,1
O620,S33,2,1156,Air,0.40572969298866846,0.6231148401627745,26,427,59,1
O621,S2,5,1549,Sea,0.04984265008772626,0.3717056112985897,37,357,45,0
O622,S26,4,1709,Air,0.3610370068090407,0.5704855543571834,145,240,52,1
O623,S19,3,132,Air,0.23706290109768058,0.7792192833722992,660,177,28,0
O624,S38,2,1580,Road,0.7131539838929911,0.6073090409481429,586,240,57,1
O625,S19,3,257,Road,0.7681524976027578,0.38980603069080766,290,409,47,1
O626,S31,4,1454,Air,0.41652564883955956,0.9276377180531866,863,153,45,1
O627,S43,1,1117,Sea,0.17265794614904295,0.18501289215299044,449,135,44,1
O628,S7,2,642,Air,0.05962243647810295,0.28385824914417535,275,310,38,0
O629,S44,5,1055,Sea,0.1558389848041184,0.21061653849286177,648,478,22,0
O630,S44,5,287,Air,0.8212302126692651,0.11881624726514717,33,221,48,1
O631,S3,4,1646,Air,0.7918964516618081,0.4650066322123362,352,319,56,1
O632,S34,5,89,Road,0.7025914319318557,0.17343037025555763,576,346,19,0
O633,S4,4,921,Road,0.6853298584573216,0.5705670892574528,862,457,36,0
O634,S40,3,1734,Road,0.9731532931452528,0.1812282891837701,445,219,47,1
